x,y,z,outcome
0.6509999038715173,1.6265089837817215,-2.2666610832704173,1.0
-1.7242963440884553,-2.23806010145913,-0.5411185654496965,0.0
2.4175852618117903,-1.368193487043785,1.163126841647699,0.0
1.804924600017213,0.6947950278210084,-2.44658595865602,0.0
0.5231676250192486,-0.5062335468235326,-2.9222753158250097,1.0
2.510534304825225,0.3558800384254461,-1.7110751495109662,0.0
-1.32102773297331,1.551551822220644,2.2718925251295357,0.0
2.533857719523402,-1.7925543440040699,0.12347101556033581,1.0
0.39465746960678516,1.6922923259447848,2.331981697695067,1.0
-1.7685807070961772,2.2627378713568684,-0.9341122140035996,0.0
-2.777270364145352,-1.0806809758834865,0.6119236099503697,0.0
2.0430174954335394,-0.29333350047972184,-2.273354746204572,0.0
2.2728455975591744,0.03064911161102701,-2.2704845916468326,0.0
2.4172953659776235,1.0430285928915843,1.4213395339294776,0.0
-1.119699145291734,2.405581780565572,1.3053697420747885,0.0
-0.8339290665081099,2.478503930216874,1.3356100274234899,1.0
-1.2246657461511048,-1.2974010911158496,2.4259535331054964,0.0
1.3963337814638042,-1.249698069552246,2.372302256342105,0.0
-2.659906576524289,1.1742742464448113,-0.13005550736346327,1.0
-1.1982505707628148,2.5472862587456517,-0.5371861625417199,1.0
1.0033910535931867,-1.634805322021076,2.4050812250359526,0.0
-1.9549361928565665,-2.383109150111493,0.13875531430093452,0.0
1.8303894369330234,-1.5253146821446788,-1.8154162645274419,0.0
0.38114827591876155,0.8870058290015456,-2.879586636186024,1.0
-2.5874892082391674,0.039705780364152135,1.4935110663714601,0.0
-1.7132988367989526,-0.243649033273688,-2.494851812910273,0.0
-1.5442427961281564,2.0003665238528003,1.4482857361223562,0.0
1.928439804629568,-2.1840224954948306,0.21777195856691922,0.0
0.42714827640390496,-0.37837330038816863,2.8641045168892645,1.0
2.964092468929298,-0.25939120023376055,0.012780634087755718,1.0
-1.4565610409939471,-1.5036362275729247,-2.1632086228331437,1.0
-1.8697981029901571,-2.1294196027015135,-1.1810869793156848,1.0
2.158910830910564,-1.624848522112565,-1.1879321370941736,1.0
2.7168017923087158,-0.9615310483927701,-0.6769335624701442,0.0
-1.0525738824273267,2.057861059619938,-1.7153909012295545,1.0
0.2523093691636204,-2.7027664849810233,-1.3792785333754438,1.0
-1.5957937854492983,-1.2882373736608008,2.152594212670545,0.0
-2.4923716389619996,-1.1389455044833983,1.3696993995347402,0.0
0.5453000170064192,2.1096249981254513,-1.939750488764982,0.0
1.2317620476159292,-0.6926951780660836,2.53099757236298,1.0
-1.9596615487304878,-2.1776693676921655,-0.7583829344406288,1.0
0.3285145244172265,-2.1257255272276643,-2.2902583758634174,0.0
1.830412651298978,1.0898149237654038,1.9813131025169295,0.0
-2.2180874824665304,-1.3029891000030398,-1.4525105414162955,1.0
1.829462561535284,-2.125282530085289,-1.0802187706817115,1.0
0.2136542340278992,-2.543148651331919,-1.4357437477093826,0.0
-2.715239613983859,0.9473544039762724,-0.980462306632522,0.0
-0.5755154389720278,-2.2134019673449643,1.768615134686598,1.0
2.5769078703744457,0.9363107075093833,-1.3029162733294317,0.0
2.1955619725061504,1.0179840067458223,-1.9571051558279777,0.0
2.3648547667324404,1.3789847839994605,-0.8627458987606238,1.0
1.672433528485218,0.7782137558026303,2.360646414888294,0.0
2.3252739932801023,-1.569199141755436,0.8234806738486862,0.0
1.1482093014219887,2.6349032617888546,0.7727379190721044,0.0
1.5836758391114705,-0.5175257452991703,-2.4662361764255745,0.0
-1.753954592787991,-1.9463300937937014,1.1922340779696947,0.0
0.47277923187259174,-2.644569907906189,1.4719189933960617,0.0
0.8954311648051347,1.456632026543332,2.4641309170113845,0.0
1.9592752378491383,2.0374710872837194,-0.9383987194483193,0.0
-2.938726625599233,0.02625004201351658,-1.2155167206036566,0.0
-0.6422721296278608,2.2746036808081236,-1.689385132718788,0.0
0.3974668797259202,2.643904402933203,1.2479079868030056,1.0
2.4170822196799797,1.192555020397643,1.2398416145615223,1.0
0.5306311333517605,1.0182023636918378,-2.7460632598574897,1.0
0.8773928967563936,0.2893006912194934,-3.00493893490256,1.0
-2.605102083715925,-1.0638393322964037,0.911920858878791,1.0
1.014452904797436,1.8080557814176605,2.140264039365499,0.0
-1.1042815989838917,-2.6337628210304818,0.9557227499707054,0.0
-0.2608676018603073,-1.928327021401483,-2.1882574587691854,1.0
-2.3819851898281166,-1.7988172836585037,0.8757041175197242,0.0
1.5192554170013017,2.3633251167169105,-1.10770561423762,0.0
1.9470780465708042,1.6035487492615637,1.5067859312515461,0.0
-0.7341793506454279,-1.6832153337058429,2.491842011462577,0.0
-1.5606981673111264,2.3375295472666466,-0.8828592380858811,0.0
-0.5974159536770774,2.580713553855644,-1.391056665558384,0.0
1.9475941837662871,-1.3636251805001696,-1.7810698612003704,0.0
1.882300935838775,1.3176952830759021,-1.9484666229377083,0.0
-0.8879789702065848,2.6293567768528416,0.9705251847788283,1.0
0.9759296845235217,2.528467676740112,-1.4116281935433053,0.0
1.2499730987152187,-2.0272800723581605,-1.962895958310335,1.0
-2.827661589057398,0.8646103397030853,-0.23698312301549707,0.0
-2.336860699676804,-1.8518379519745463,0.14129167737980497,1.0
1.6068058556916736,-0.3499041448144431,2.375309904066868,0.0
0.23731905193739491,-1.5568812242147008,2.4867894074577728,0.0
-0.16020807678716992,-1.5141311061341607,-2.560342430341086,1.0
1.8902508108798806,2.438954100940187,-0.23596377722059897,0.0
1.266897576430857,-2.2994458281070305,-1.403988839277163,0.0
2.166498854836853,-0.4239009317833075,-2.21214227755518,0.0
1.7184853465405623,-2.306932359233092,0.6726323063514739,0.0
-2.7154914069719105,-0.23214264214421065,-1.3237128971318537,0.0
1.0528460462393838,-1.4904647292712487,-2.4516687223650675,0.0
-1.879017499147956,0.04536030875508134,-2.3112135162634737,0.0
2.2362927617987136,1.2428840094267768,-1.7160679543226829,1.0
-0.6102705575690104,-1.3089156957460675,-2.7182723086551692,0.0
1.0764454671347257,2.0786106787414833,-1.8475021617085752,1.0
-1.0374569172595094,-1.2100625896384025,-2.482062933159988,1.0
1.3488940470853874,-2.588821314015758,0.6630123837208285,0.0
-2.629884983935249,-1.1889158137499176,-0.7110375464600933,0.0
2.5815511735722385,0.025474419586380435,-1.6382585214953542,0.0
-0.08313047391823868,-1.455768365198444,-2.806763911326769,1.0
2.9629069934122683,0.5300294361327248,-0.4574078639406615,0.0
2.3573765958484594,-1.293872134613018,-1.2870327998968232,0.0
0.22668915918958565,2.437444118161224,1.7386244774271336,0.0
-0.09375989966005498,2.469238030245094,1.7632761761431999,0.0
2.357097375325408,-0.25349330909050494,1.5785536596169825,0.0
-1.2450344345094297,0.22920090153289768,-2.5618668054723828,1.0
-1.6284803079043055,0.1520477225124155,2.6755549356135724,1.0
0.05109392216098593,-0.5895553707427066,2.871644781669073,1.0
1.6286941955557244,-1.5126632136870841,2.0942962335033792,1.0
2.36946704166758,-1.4833126715122575,-1.155548346826355,0.0
0.011608884916555484,-2.1660900098271068,2.3403440416152375,1.0
2.7556140665087994,-0.8787192491548759,0.8587565866620058,1.0
2.6604620195144224,-0.6029462685226844,-1.2415933009452222,0.0
-1.3772324788766308,-1.5624397730773696,2.3969406765688297,0.0
-1.3156287694397388,1.2136684790643384,-2.3704302774573636,0.0
-1.5841554082008422,-0.014765606468958754,-2.4746720186376514,0.0
-0.776989730821797,2.0892264342863043,1.919765213746955,1.0
-0.46974697580768643,-1.5927262386858771,2.5836810841204123,1.0
-2.667279853591055,1.005878108392599,0.7804929333175179,1.0
0.10257629663233572,0.6769760941882853,2.8950833580046407,1.0
2.450868338985719,-0.4172723118739098,-1.8128583434156642,0.0
-0.8384382405572774,-0.49229809424026805,-2.591691123776242,1.0
-0.7353505932172736,-0.10038808382267705,-2.9571633514856472,1.0
2.157098143497335,1.7944233972233832,0.4763628230694369,0.0
1.5182227463293851,-0.35933178924035225,-2.6464604081166527,0.0
1.1043300827755134,1.061954445349774,-2.5951661679525335,1.0
2.0404761379116403,-2.3596921877487427,0.01903957124134037,0.0
2.0132214971816067,-2.1860452618429993,0.858669055446692,0.0
0.760835009502556,-2.6055997357642,1.1394906785094268,1.0
2.4917098104630577,1.4202896829899425,-0.5392994973932057,0.0
-2.7609425615796392,-0.6831042089173487,-0.6175403658753352,0.0
-1.2122600758401005,0.9965608247937469,-2.6397833064807728,1.0
-2.357148326293627,1.900863597508985,0.400272437858117,0.0
2.5464011070189927,0.9181353025517964,-0.7861820663027924,0.0
0.5367845093542307,-2.5769192106004013,-1.3605809624970304,1.0
-2.5218373614841783,1.0514032329530478,1.28683961099818,0.0
-1.689054823485554,0.23406538913420513,-2.6185106216989493,0.0
0.93361488730087,-0.8428413370525498,-2.694245651181909,0.0
-2.6288712582116935,1.503641680471128,0.03208983502572656,0.0
1.8010966647097828,-0.3728609116009619,2.176163228890618,0.0
-1.7920030583014148,2.4141669803310566,0.2725382389820261,0.0
1.2336279541747612,2.3276413983457305,1.5970961349494357,0.0
2.18553187962209,-0.22309005504582174,2.169068861268474,0.0
2.2124710049394873,1.3184438581945281,-1.4617634306136431,0.0
-2.5741130727783,1.2325980613600933,-0.30278894290796393,1.0
2.1335676691945005,2.0617414564035053,0.10015056571755464,1.0
1.292464947162528,-2.201253389756261,1.6564213782494785,0.0
1.207201666547292,0.01482035859184451,-2.872702340204635,0.0
2.817071232700629,0.09719455982856348,0.5838437848718858,0.0
-0.816751726199946,-2.601004932943389,0.9315521258721227,0.0
-1.4186505170031949,2.578707845212719,0.8735006369864116,0.0
2.505772164512277,1.0425710331844806,1.1136116807763212,0.0
-0.9221739499906908,2.2704447166262134,-1.8493938081592878,1.0
-1.3528823824445924,-0.5603033079006734,-2.6403752130007603,0.0
1.50903711560156,2.6379997949352267,-0.4078226960955145,0.0
-1.8915952313739322,2.366924966911133,0.5867034780639289,0.0
-0.6005199030439929,2.2290164272045883,-1.8675144030947788,1.0
1.1772680045933732,-2.425446439447303,-1.1455859028182287,0.0
2.066657658001545,2.1321636389833896,-0.6507532179758945,0.0
-1.825494264356232,2.112981486864889,-0.8989038423741366,0.0
1.897024360643257,-0.8944431513470553,-2.1514365106249143,0.0
-1.8071506748606287,0.0020117258826413964,2.356101077136783,1.0
0.6315631892089466,2.324446351457764,-1.719873809710277,1.0
-1.4809328930115286,-2.4931787978013698,-0.814080487214341,0.0
-1.4049316891744472,-0.15968944136159952,-2.810486285816403,1.0
2.1089527561436503,0.037530771154078164,-1.929911690509279,1.0
2.558860796402183,-1.5869354157624551,0.7908413896016092,1.0
1.5561155176051156,0.8891489866665624,2.3210426055554665,1.0
2.6836957079028205,-0.8127747783620107,-1.0724627016528965,0.0
-2.6391058980123607,-0.9512056060979611,0.8320194770793118,1.0
-0.19053927607342924,-1.3803257046576782,-2.528884939255292,0.0
-0.8422115928794105,0.053823889865408606,2.942088156087532,1.0
1.1284779583379505,-2.6414089585406106,-0.8564715666747428,0.0
2.3008236276992786,0.12085489954586633,-1.8914677022085915,0.0
-2.2527443538686724,-1.9265465332637395,-0.652674990357307,0.0
-1.7754076658261835,2.2065519299572682,1.1177334109990034,0.0
1.590399488145508,1.9344289902664356,1.8710670005967738,0.0
0.23784347158162608,-0.43759071753232937,-2.890224724888497,1.0
-2.8351788138575076,0.9210475970088058,0.12009485799296585,1.0
1.0740746084266264,2.2005567980177947,-1.5585810506375037,0.0
2.1939380802856574,-1.6753597390309185,-0.8298509632435449,0.0
-0.08347293874246448,-1.2012545381713815,-2.5894844245275888,1.0
-1.3941437299574369,0.5569668957525511,-2.5305534569598804,0.0
-2.5053346426079326,-1.6494994919120856,-0.40767467459931744,0.0
0.7167922869871306,-2.739171674028465,-1.1540662868098621,0.0
-1.4547278286465812,-2.498237598347859,0.9448969031059544,0.0
2.839327823086135,1.02845214299304,-0.6694283058200882,0.0
-0.2819826169601589,-2.142984998559126,-1.8425972630120526,0.0
-2.4789253338763837,-0.5954527004161637,-1.6219187933204564,0.0
1.3342276588725086,-1.9758807286154196,1.9225186393482225,1.0
1.1327377443856361,2.2779261446702064,-1.564585599367856,0.0
-0.928110130514583,-1.1244237714273342,2.635093046171991,0.0
1.2804131224665385,0.6679674078824099,-2.647729477636007,0.0
-2.024201633594216,-1.3675678998493161,-1.657847691727237,0.0
1.192335790774977,-0.5268544512338702,2.5553420204717416,0.0
-0.8607750039428426,-1.7194056579557055,2.284785663199576,1.0
1.2383825384333937,-0.23524112765181937,-2.7701775275071623,1.0
-0.6912393998930197,-0.3916975436316996,2.7644683963770333,0.0
0.6242704786795024,0.7878742918837327,-2.860804246412591,0.0
-2.4029822981364655,-0.7138943947085399,1.5700335112249926,0.0
2.4434262527748163,0.6041433372269815,-1.3522641829530144,0.0
0.8277796765965645,-0.9234944571524704,-2.712156908169206,0.0
0.11894028934453597,1.063160391675285,-2.9014450412914763,1.0
-0.06634464466469213,2.0279628100487717,2.2190435179654076,0.0
-0.8515067026153692,1.8215889017393245,2.376894110411836,1.0
-2.778925414524072,1.3564818898259916,-0.42532931704661425,0.0
2.009357021677089,0.781643598472195,-2.040276576369322,0.0
-3.0421596495494416,0.18880561533890516,-0.15795007597456093,1.0
-2.0061051094734648,2.017705285842039,-0.8604719891424956,0.0
-1.8966799733030408,1.9849846980678703,1.120943940690087,1.0
-1.7008700613296357,1.764675548024947,1.8263179803859806,0.0
-2.264412969592634,-2.213982441228501,-0.08542116584187845,0.0
-2.1578924755983313,-0.21391432029614388,2.147657954299383,0.0
-2.6759962037477925,-0.6260578475876759,1.0216497371359068,1.0
0.6963780442899025,1.496193980099118,-2.510652468374523,0.0
-0.5874700242459514,-1.7870585086797854,2.2310463356846624,1.0
1.9187805901535084,-0.6653134606138753,-2.2833326481397775,0.0
-0.6455672549582148,-2.5946240198268335,1.2195275900605296,0.0
-2.5309266451910597,1.4581481217371817,-1.3475018173143245,0.0
2.738322610763287,0.9070924687670571,-1.1317020867969314,0.0
-1.3778038104121486,0.4665056362354021,-2.5150616814650513,1.0
-0.6931663655156087,2.239829139456511,-1.7689516257651925,1.0
-1.9661722399338888,-0.026656054267989227,-2.151115862345211,0.0
0.8165805538084565,-1.6662228745467262,-2.3619882144490485,0.0
1.7179055149071105,2.4405611060009806,0.10273533617063611,0.0
1.14892515145176,1.3466135691363141,-2.3864387948308363,0.0
-2.893243789930095,-0.6181292983461256,-0.3265633175501061,0.0
2.470720794422943,-0.05489386324571063,1.5919059803333513,0.0
2.908655045091922,0.9128521051736663,-0.07729452160044212,0.0
2.7923510748601226,-1.2993852483657986,-0.6588849820162975,0.0
-0.3081645190581345,1.8165319204008346,-2.4205719396012344,0.0
1.7368964252428618,-0.4156500087743649,2.384373151609244,0.0
-2.313633891565834,0.4290491620608548,-1.9560639770951056,1.0
-2.2047537129000734,1.3192668208837803,1.5117272820837113,1.0
0.4065493790220628,1.0851056636798673,2.890651681160399,1.0
1.8515899417693318,-2.1485747580694556,1.0711267935435993,0.0
-0.676331517353083,-2.301031052455144,-1.9474341850981696,1.0
-1.5672270176243068,1.6683484346752082,-1.9957651434129888,1.0
-1.9034723458854421,1.8653017191382826,-1.0347484532860396,1.0
-0.17011273957930095,-2.2427812918542736,1.8211088807914113,1.0
2.104598542615144,1.8214529537889592,1.4780590865119476,0.0
-1.7963634329009353,2.617872643267214,-0.004443998971563556,0.0
-0.3890522983886555,-1.3898186219067228,-2.6123527924023926,0.0
0.7466582885339808,-1.8021569578119403,2.2577042624577226,0.0
0.18870368383817848,-0.35387131043163406,-3.110957343982423,1.0
2.6780252432775944,1.1975105228971255,-0.4909597646053929,1.0
-2.6727408679784506,0.8270210314555093,-1.298839042805401,0.0
-2.711358764697919,1.4614271412342572,-0.4306326986159606,0.0
1.5814219095376087,-1.755254292966337,1.9023797645385225,0.0
-1.4134563533086255,0.4479444672188488,-2.60290648299632,1.0
-1.8276447165314134,2.1395118280399497,1.1098267403156437,1.0
1.57615496520267,-1.1755709693787564,-2.3297929928354337,0.0
2.2582590384032084,1.8930456092578842,-1.0269843986409575,0.0
-1.9040244049566595,1.4798791945921155,1.9620306501365596,0.0
0.799966877758987,-0.9631613171023694,-2.7430867131568997,1.0
0.4227559703908461,-1.6812271389392281,-2.4644386112411767,0.0
0.7697842073093598,-1.8953274377571754,-2.1977640359936053,0.0
1.946382105173851,-2.222607962947478,0.26558414105719086,0.0
-2.5687682970164802,1.3518255654993072,1.1883132141147965,1.0
2.073790524323006,2.2862486021747057,-0.24028371846859664,0.0
-1.617649370203096,0.561566836595144,-2.437284489206877,1.0
0.8107647198141827,2.2053266273431524,1.809024373347085,1.0
2.060129917866985,0.7047568465838371,-2.3107465028673175,0.0
1.8803980324533185,-0.04679705842206914,2.4488248865884135,0.0
-1.46607391733445,0.7065986995244864,-2.571352062723812,1.0
0.47935286762033164,1.3378556637456704,-2.562197329336587,0.0
2.8331570195489983,-0.588205244449296,0.42750376680799296,0.0
-0.4351435491385307,1.5060608823858777,-2.5331882845665645,1.0
1.3622117494862198,-2.1415226763090027,1.7670232378751927,0.0
-0.11937876917714504,2.7880762468972122,-1.5426521247550606,0.0
-1.705140064906455,0.32947927161408697,2.5057588250121428,0.0
-2.3341876830297794,1.8715739389802277,0.4511859878495786,0.0
-2.48617227503706,-1.479720031767935,-0.4945381681241749,0.0
2.7234438594086567,0.5211723918539228,0.7876244013295286,0.0
-0.8791596388064091,2.401605899069386,-1.4971298131936075,1.0
-1.243313270418146,0.6636642192289519,2.6738354940879154,0.0
2.626957823603852,0.12808618539773398,-1.393914772506093,0.0
-1.2491903150203645,2.3364246592634346,-1.1588302429417991,1.0
-0.9311208392856692,-0.3203030224704549,2.720936683498353,1.0
2.7213102467973393,-0.8197956595133307,0.8628361666532615,0.0
-1.4595983540201072,-1.1213948008925836,-2.3544221232302696,0.0
-0.8906909504618112,2.171278001070221,1.7593414075731664,0.0
-1.072333218113123,0.9541962903438259,2.7920241221819477,0.0
-2.74024710321521,-0.6380122301851402,-1.5505130592906242,0.0
2.352637094219857,0.8215677194433223,1.5331623397421195,0.0
1.7282143547525983,2.0712925859261797,-1.209813357173142,1.0
-0.46718664497018153,-2.2915571396498216,1.870794443120354,0.0
-2.536965960766186,1.6557838410601409,0.31789849742868775,1.0
-1.026383392228151,-1.834965967304328,-2.11570798391409,1.0
-0.7067749390222314,0.645265404293082,-2.934445072249754,1.0
-2.8959205644734816,0.5795977978570399,0.22624692143233002,1.0
0.5340185472438802,-2.235955732750756,2.023222374642489,0.0
1.2870530981659858,0.7888777177349625,-2.491837486381462,0.0
0.7109198220356034,-2.409093973527219,-1.5081096639500646,1.0
-0.8173867594983756,2.50475792338038,-1.5126216306787024,1.0
2.8207373080509743,-0.42429724979107825,-0.7086142800720023,0.0
-1.4362478824057763,1.9801541488705554,-1.7323262512308308,1.0
-1.7852943571602098,-1.6662305629110246,1.86990081654907,1.0
-2.428102484262033,-1.690913740520921,0.0894140333411089,0.0
2.865708512955567,-0.26448617050663076,-0.7667070517135377,0.0
-2.8627816468439313,-1.1825095138864217,-0.2405091180141327,0.0
-0.723873647292395,1.192490087751372,-2.6508160432475214,0.0
2.4011842749467363,1.1368610664147454,1.5185078045765226,0.0
1.699613181256795,-2.235597638405047,1.196876261390447,1.0
-1.2498336497379994,0.30541383410985207,2.7982340706751114,1.0
1.9993778257453698,-0.40199476200766404,-2.3188617305010126,0.0
1.763004828159551,1.831155445533839,1.7055247990596945,0.0
-0.23320749612585467,-2.8131979774072273,-1.2476529508728498,0.0
1.574703029514642,0.8574011971248919,2.450598705609605,0.0
1.5237481957535008,-0.14825548376558945,-2.672710943792554,1.0
-1.949741758833209,1.3795405717334914,1.9984003316070718,0.0
-2.6939907965107714,0.44560973798380127,-1.1046341044912968,0.0
2.9518061497804196,-0.2403686960049934,0.03680964812492232,1.0
0.04826101655833862,2.6246432401748776,1.6236058988245132,0.0
-1.5032769757733064,-1.2612826103235768,-2.2792106340150444,1.0
1.1319771237363498,-1.3583326735737034,2.3089342114433156,1.0
-0.6214922108564022,-2.1519911011365456,1.869174359765101,1.0
1.473985731777775,-1.61864067081992,2.0015220066272716,0.0
2.616741661064904,0.4051113735362395,-1.521146246993925,0.0
-0.8217860759180917,-2.159687968319241,1.8475341057995072,0.0
1.1328578016361721,-2.6806254149319484,-0.9654838198355564,0.0
1.3442495212518817,1.980701265903965,-1.8455617750176505,1.0
0.5113103047535275,-1.7745075730211837,2.4585633010351122,1.0
-1.748058428693027,-2.1291039599305424,-1.2783296658515022,0.0
-2.899451364350408,0.1183532064097364,-1.0094841507101995,1.0
0.6855716755181424,2.582343048517084,0.9468453567032395,0.0
1.6918757246159062,2.4506858872520887,0.4580965318068464,0.0
1.4917731083501649,0.38093576462068796,2.5590613172729597,1.0
-0.1899045642181005,1.181465721756196,-2.814820298858241,1.0
-2.7503495705973546,0.5291033789871293,1.1564744741338722,0.0
-0.25753759141897153,-1.510947957098289,-2.6236644684505728,1.0
-1.1149432187276827,2.400999985572048,-1.5828190745109842,0.0
-1.097504807284696,-2.7054234696545705,-0.5312757551233965,1.0
-0.35475409960503457,0.8688999130952029,2.9407695663082416,0.0
-1.9516666237325637,1.8487811792913889,-1.254957542029338,0.0
-2.326417508286387,-1.6501056193903356,-0.7339918219555506,0.0
-1.1350096751547463,2.156520737639207,-1.5959144553881957,0.0
-2.1093441239702697,-2.109767893924959,-0.4777708806417405,0.0
-2.8812911343059895,-1.0365903331561008,-0.580955851804956,0.0
-1.56081640476991,0.4412317870103951,2.369312908553102,0.0
-0.04286378461243248,0.9910873794718869,2.8589091402027407,1.0
-2.8068201588096136,0.807743564501113,-0.4671393514523532,1.0
0.9276505142086008,2.3949345090439835,-1.5801519731913398,0.0
-1.1731795687040685,-2.4679065317869093,1.5442988319916302,0.0
-1.680686599295003,-0.42281623759274595,2.401045707240836,1.0
1.9148578388180375,1.6051972350872084,-1.4985356492183337,0.0
1.4262175873557141,0.8562889770752964,2.6173478667047694,0.0
0.28231757412131014,-0.12489477529600393,2.8722622126721213,1.0
-0.27713810612003953,-1.9662773590401386,-2.136486888899333,0.0
0.0744360869188398,2.288236121496147,-1.7855547532590692,0.0
-1.6252082798680956,0.03291921702113204,2.489475051083209,1.0
-2.706063267213647,-0.47847792789158206,-1.0112018601666473,0.0
